 ,Label,Area,Mean,Min,Max,Circ.,Median,AR,Round,Solidity
648,mNG3K_2.tif,113.9725,1065.1190,359.0000,1923.0000,0.8909,1056.0000,1.1873,0.8423,0.9292
649,mNG3K_2.tif,80.5010,277.9263,155.0000,507.0000,0.6444,277.0000,2.9027,0.3445,0.9026
650,mNG3K_2.tif,152.9520,546.5845,321.0000,770.0000,0.5419,545.0000,2.0035,0.4991,0.7697
651,mNG3K_2.tif,180.4918,2592.2700,356.0000,6367.0000,0.7365,2303.0000,1.8881,0.5296,0.8959
652,mNG3K_2.tif,90.6696,466.0654,224.0000,640.0000,0.8593,492.0000,1.6829,0.5942,0.9325
653,mNG3K_2.tif,195.7447,2839.0368,548.0000,4464.0000,0.8566,2985.0000,1.3109,0.7629,0.9305
654,mNG3K_2.tif,124.9885,1096.7220,439.0000,1770.0000,0.8837,1083.0000,1.4380,0.6954,0.9395
655,mNG3K_2.tif,86.0090,527.9310,218.0000,774.0000,0.8152,536.0000,1.3674,0.7313,0.9022
656,mNG3K_2.tif,144.0545,2311.2676,752.0000,3926.0000,0.9256,2391.0000,1.2711,0.7867,0.9577
657,mNG3K_2.tif,109.3120,837.9264,177.0000,1514.0000,0.9203,878.0000,1.0295,0.9713,0.9331
658,mNG3K_2.tif,99.5671,1413.5617,536.0000,2592.0000,0.8693,1343.0000,1.3319,0.7508,0.9325
659,mNG3K_2.tif,84.3143,527.7337,164.0000,1066.0000,0.8672,508.0000,1.4830,0.6743,0.9365
660,mNG3K_2.tif,103.3803,589.0861,165.0000,864.0000,0.8603,588.0000,1.6163,0.6187,0.9439
661,mNG3K_2.tif,172.4417,1280.2678,191.0000,1961.0000,0.6980,1339.0000,2.2912,0.4364,0.9292
662,mNG3K_2.tif,155.0704,778.9590,147.0000,1175.0000,0.7259,806.0000,2.0511,0.4875,0.8841
663,mNG3K_2.tif,156.3415,731.6260,313.0000,1089.0000,0.8723,743.0000,1.4617,0.6842,0.9377
664,mNG3K_2.tif,92.3644,1087.8716,397.0000,1639.0000,0.9132,1107.0000,1.2515,0.7990,0.9237
